batch_size,epochs,optimizer,activation,mse,mae,r2,rmse
140,150,adam_005,relu,0.4859732015610813,0.5714156550218579,-0.0008934278252181738,0.6971177816991052
140,150,adam_005,tanh,0.12956330468151056,0.2819414439812278,0.7331559441416214,0.3599490306717196
140,150,adam_005,sigmoid,0.4855433848726407,0.569856699659503,-8.19238991467408e-06,0.6968094322500527
140,150,adam_01,relu,0.48574248328397135,0.5709231818099189,-0.00041824852212757335,0.6969522819275157
140,150,adam_01,tanh,0.13767121230595655,0.2872838411394649,0.7164571808586795,0.3710407151593428
140,150,adam_01,sigmoid,0.5070482280906707,0.5899656837672838,-0.044298816181919554,0.7120731901221045
220,20,sgd_001,relu,0.11060294963830829,0.26481390442507036,0.7722060289837763,0.3325702176057085
220,20,sgd_001,tanh,0.10800155133379459,0.2606751358965272,0.7775637780484975,0.32863589477382804
220,20,sgd_001,sigmoid,0.23303221352245804,0.3849719068492312,0.5200549943145878,0.48273410229903796
220,20,sgd_0001,relu,0.4349652199913914,0.53564006244085,0.10416082898510426,0.6595189307301129
220,20,sgd_0001,tanh,0.2256102822473196,0.3591233149979158,0.5353409446739776,0.47498450737610337
220,20,sgd_0001,sigmoid,0.4391490958019656,0.5414670914699155,0.09554386453482422,0.662683254505473
220,20,adam_001,relu,0.07640381705920536,0.21674189443794542,0.84264136765223,0.2764124039532332
220,20,adam_001,tanh,0.07325124109919083,0.21345578995798276,0.8491343029601077,0.2706496648791401
220,20,adam_001,sigmoid,0.07437151368774801,0.21206399811286103,0.8468270286749048,0.27271141099658447
220,20,adam_0001,relu,0.07881693514887096,0.22006147325138087,0.8376713939401942,0.2807435398168068
220,20,adam_0001,tanh,0.08402128014563337,0.22913910696391454,0.8269527068054678,0.28986424433798896
220,20,adam_0001,sigmoid,0.1015868240620089,0.24351985060236414,0.7907753262305726,0.3187268800431004
220,20,sgd_005,relu,0.07902833169175684,0.2186126851123105,0.8372360090058814,0.28111978175104796
220,20,sgd_005,tanh,0.08517105507748225,0.23225144360902503,0.8245846705247243,0.2918408043394245
220,20,sgd_005,sigmoid,0.09332468224264302,0.23559683715642588,0.8077917448729981,0.3054908873315913
220,20,sgd_01,relu,0.07531178838771303,0.2121394540466207,0.8448904717525844,0.2744299334761298
220,20,sgd_01,tanh,0.07813981427465977,0.22043286158518863,0.8390659684366154,0.2795349965114561
220,20,sgd_01,sigmoid,0.08894952689693371,0.23195309308126644,0.8168026619712414,0.29824407269371456
220,20,adam_005,relu,0.4856266651919738,0.5705875580322723,-0.00017971362610613717,0.6968691880058795
220,20,adam_005,tanh,0.1492726261785299,0.2970036876538828,0.6925633141573084,0.3863581579034276
220,20,adam_005,sigmoid,0.49581002388009143,0.5818423819898965,-0.021153003411186422,0.7041377875672428
220,20,adam_01,relu,0.4856354362102973,0.5706188190320566,-0.00019777810901810966,0.6968754811372669
220,20,adam_01,tanh,0.16957256990161526,0.3245308317955639,0.6507542592703505,0.4117919012093551
220,20,adam_01,sigmoid,0.48760710492508186,0.567703201338376,-0.004258558111160715,0.6982886974060813
220,50,sgd_001,relu,0.08528079866853949,0.229441073650925,0.8243586464586188,0.2920287634267205
220,50,sgd_001,tanh,0.09018175637716919,0.2341641223212447,0.8142648051832985,0.30030277450794424
220,50,sgd_001,sigmoid,0.10053895710240575,0.2454753192054253,0.7929334764119672,0.31707878690067826
220,50,sgd_0001,relu,0.25771597738663266,0.40475126809962775,0.4692171766195379,0.5076573424925839
220,50,sgd_0001,tanh,0.14392931982761703,0.2920936868631106,0.7035682012422463,0.37938017848540406
220,50,sgd_0001,sigmoid,0.3341894404428256,0.4714568902966187,0.31171510380954626,0.578091204260042
220,50,adam_001,relu,0.07208117634761864,0.21078511618933146,0.851544127444702,0.2684793778814653
220,50,adam_001,tanh,0.07099450720745594,0.20832232823586108,0.8537821932415721,0.266447944648586
220,50,adam_001,sigmoid,0.07371402411194963,0.2099651882612765,0.8481811712349601,0.27150326722150075
220,50,adam_0001,relu,0.07607708181104278,0.21213126561010937,0.843314300154422,0.27582074216969754
220,50,adam_0001,tanh,0.07351672102736703,0.2136776033574452,0.8485875297749248,0.2711396707001154
220,50,adam_0001,sigmoid,0.0816454209344608,0.22279653354809803,0.8318459434330471,0.2857366286188398
220,50,sgd_005,relu,0.07443279006778154,0.21556241233019582,0.8467008259833583,0.2728237344289927
220,50,sgd_005,tanh,0.07530532778587352,0.21551656758725746,0.8449037777824234,0.2744181622740622
220,50,sgd_005,sigmoid,0.0887148013724648,0.23257349833077479,0.8172860944609941,0.29785030027257786
220,50,sgd_01,relu,0.07245167286261502,0.21138946388009783,0.8507810657661962,0.26916848415558425
220,50,sgd_01,tanh,0.07396472564422153,0.21508076522989003,0.8476648351176791,0.27196456689102266
220,50,sgd_01,sigmoid,0.08209794153561531,0.22367290477784424,0.8309139478123089,0.28652738357025376
220,50,adam_005,relu,0.4856755087573449,0.570746172636797,-0.00028031012693041646,0.6969042321275893
220,50,adam_005,tanh,0.15692343034207692,0.3108857534967127,0.676805985192926,0.39613562114770356
220,50,adam_005,sigmoid,0.08426292843928734,0.226082986976065,0.8264550164221576,0.29028077518031975
220,50,adam_01,relu,0.4856542074966733,0.570681243442656,-0.00023643879463874917,0.6968889491853586
220,50,adam_01,tanh,0.1886568401766615,0.3355191864308819,0.6114489629458305,0.4343464517832067
220,50,adam_01,sigmoid,0.4924146382462026,0.5669932444123381,-0.014159985781870832,0.7017226220139996
220,100,sgd_001,relu,0.07704136950239913,0.21657378495037058,0.8413282869139573,0.27756327116965446
220,100,sgd_001,tanh,0.08204391939429301,0.2273672545015713,0.8310252099272419,0.28643309758876156
220,100,sgd_001,sigmoid,0.09191098659264496,0.2350924354702383,0.8107033430444259,0.30316824799547354
220,100,sgd_0001,relu,0.1574306613183052,0.30632381053613544,0.6757613099950646,0.39677532851514996
220,100,sgd_0001,tanh,0.13365991932776436,0.28776533938088955,0.7247186997367927,0.3655952944551726
220,100,sgd_0001,sigmoid,0.40865746451140855,0.5213761150023702,0.15834336307579988,0.6392632200521227
220,100,adam_001,relu,0.07627000338741143,0.2177837601120579,0.842916965615701,0.2761702434865339
220,100,adam_001,tanh,0.07872494656926722,0.2165031610352426,0.8378608504050046,0.28057966171707316
220,100,adam_001,sigmoid,0.06912016632103155,0.20570308213226013,0.8576425202486992,0.2629071439140282
220,100,adam_0001,relu,0.07234049960105376,0.2079750325953504,0.8510100343317243,0.26896189247001845
220,100,adam_0001,tanh,0.072917327200842,0.21261008752165933,0.8498220203594278,0.2700320855025232
220,100,adam_0001,sigmoid,0.06938075892265753,0.20645239322237086,0.857105812830534,0.2634022758494268
220,100,sgd_005,relu,0.07450560939992107,0.2130751569338527,0.8465508498309223,0.2729571567113071
220,100,sgd_005,tanh,0.07104067434526497,0.20991956517621008,0.85368710901745,0.2665345650103659
220,100,sgd_005,sigmoid,0.08206650739544075,0.22457646585740587,0.8309786884692195,0.28647252467809325
220,100,sgd_01,relu,0.07247631577297828,0.20985669633513085,0.8507303120889443,0.26921425625879897
220,100,sgd_01,tanh,0.07024856302839978,0.20870980734039662,0.8553185138122197,0.2650444548154135
220,100,sgd_01,sigmoid,0.0774541330399911,0.21777928269841704,0.8404781735523674,0.27830582645713886
220,100,adam_005,relu,0.485619444867488,0.5705606234767869,-0.0001648428980465244,0.6968640074415438
220,100,adam_005,tanh,0.14396088401780188,0.3001242113034063,0.7035031927388778,0.37942177588773407
220,100,adam_005,sigmoid,0.49080834754515773,0.5772507876366031,-0.010851725571867421,0.7005771531709821
220,100,adam_01,relu,0.4856723508712639,0.5707368854198995,-0.0002738062550828868,0.696901966471084
220,100,adam_01,tanh,0.1739976678243464,0.3271202150874844,0.6416404821852824,0.41713027680132064
220,100,adam_01,sigmoid,0.49226825302801414,0.5786912473465956,-0.013858495900649137,0.701618310071804
220,120,sgd_001,relu,0.07411490411702469,0.20900176790510358,0.8473555327817752,0.27224052622088557
220,120,sgd_001,tanh,0.08339749601392529,0.22797856259861723,0.8282374308104186,0.2887862462340014
220,120,sgd_001,sigmoid,0.09508932249217804,0.2405188873008563,0.804157353465073,0.3083655663205249
220,120,sgd_0001,relu,0.11509384724404197,0.26931439691296033,0.7629567331703941,0.3392548411504867
220,120,sgd_0001,tanh,0.11019168023739155,0.259575665147848,0.7730530650736696,0.3319513220901395
220,120,sgd_0001,sigmoid,0.32417891651168634,0.46218821816753825,0.3323324291673624,0.569367119275153
220,120,adam_001,relu,0.07196928102992385,0.21210829419026556,0.8517745831318168,0.26827090977205087
220,120,adam_001,tanh,0.0743558840604748,0.21125294162509048,0.8468592189091951,0.2726827535075785
220,120,adam_001,sigmoid,0.07317631072421071,0.2124274242777198,0.849288626942626,0.27051120258542105
220,120,adam_0001,relu,0.0730623570525195,0.2106550845012887,0.8495233219437206,0.27030049399237044
220,120,adam_0001,tanh,0.07262802218278142,0.20938030484512124,0.8504178628673758,0.26949586672671144
220,120,adam_0001,sigmoid,0.07193586562251353,0.2099981966034545,0.851843404337508,0.26820862331870227
220,120,sgd_005,relu,0.0717331620873458,0.2084878209585358,0.8522608854568261,0.2678304726638584
220,120,sgd_005,tanh,0.07056612086496204,0.20978169385684708,0.8546644827863348,0.26564284455818127
220,120,sgd_005,sigmoid,0.08173361955433305,0.22323077343069575,0.8316642926368925,0.28589092247627074
220,120,sgd_01,relu,0.07055444906344839,0.2079478641516357,0.8546885216209626,0.2656208746756331
220,120,sgd_01,tanh,0.07321674011441395,0.21271318785561102,0.849205359983017,0.2705859200224837
220,120,sgd_01,sigmoid,0.0809208384827967,0.2227738854968409,0.8333382681362579,0.2844658828098665
220,120,adam_005,relu,0.4856484719715237,0.5706627503330022,-0.00022462610741857958,0.6968848340805844
220,120,adam_005,tanh,0.1332459425400327,0.2812473998252246,0.7255713118659838,0.3650286872836609
220,120,adam_005,sigmoid,0.49189593445194063,0.5669986157726726,-0.013091681568805136,0.7013529314488823
220,120,adam_01,relu,0.48566305719011776,0.5707088936505818,-0.0002546653140813593,0.6968952985851733
220,120,adam_01,tanh,0.20783339233186005,0.3565883269524217,0.5719536060849373,0.45588747770898475
220,120,adam_01,sigmoid,0.48614595163933694,0.5717066664703674,-0.0012492178511434027,0.6972416737683835
220,150,sgd_001,relu,0.07322626954675955,0.21078968382913144,0.8491857334970813,0.2706035283339069
220,150,sgd_001,tanh,0.07835427417053717,0.22138470005870062,0.8386242743275035,0.27991833482381456
220,150,sgd_001,sigmoid,0.08830064020974529,0.23269623734193318,0.8181390863224689,0.29715423639878547
220,150,sgd_0001,relu,0.12232225805443939,0.27290260433952346,0.748069350799294,0.34974599076249524
220,150,sgd_0001,tanh,0.11828388025002412,0.2711577754806163,0.7563866526392524,0.3439242362062088
220,150,sgd_0001,sigmoid,0.32083129823503975,0.461368758888689,0.3392270668165167,0.5664197191438869
220,150,adam_001,relu,0.07027756038944834,0.20598391250445325,0.8552587918604648,0.2650991519968488
220,150,adam_001,tanh,0.08070018708249903,0.2202672010293221,0.8337927140515655,0.2840777835074384
220,150,adam_001,sigmoid,0.07103727174435696,0.20519662528585475,0.8536941168954058,0.2665281818951928
220,150,adam_0001,relu,0.07248354749141872,0.21193578486831335,0.850715417894294,0.2692276870818058
220,150,adam_0001,tanh,0.07662527981856952,0.21709306164708192,0.842185250690135,0.27681271614318864
220,150,adam_0001,sigmoid,0.06944043784160096,0.2057165006472545,0.8569829002140392,0.2635155362433133
220,150,sgd_005,relu,0.06960577587113907,0.2062683448775636,0.856642375784703,0.2638290656298867
220,150,sgd_005,tanh,0.06878316167005234,0.20634368835392097,0.8583366032541573,0.2622654412423649
220,150,sgd_005,sigmoid,0.0787273444800214,0.21942263134307352,0.8378559117517894,0.28058393482168825
220,150,sgd_01,relu,0.07146420338191832,0.20717425528064543,0.8528148234101001,0.26732789488176933
220,150,sgd_01,tanh,0.0691780838651105,0.20769132609375307,0.8575232352983394,0.2630172691385691
220,150,sgd_01,sigmoid,0.07839941918281579,0.2191355292213935,0.8385312952374145,0.2799989628245358
220,150,adam_005,relu,0.48574710278665756,0.5709352495190307,-0.00042776268847166676,0.696955595993502
220,150,adam_005,tanh,0.15228449536613556,0.3010858349792176,0.6863601736021087,0.390236460836421
220,150,adam_005,sigmoid,0.48746761415648104,0.5736338052257721,-0.003971267797443057,0.6981888098190067
220,150,adam_01,relu,0.48565681757256607,0.5706895059753774,-0.00024181441576098806,0.69689082184555
220,150,adam_01,tanh,0.2175544682871156,0.3685945520305792,0.5519324176660072,0.4664273451322463
220,150,adam_01,sigmoid,0.48565090216712287,0.5693591129759981,-0.0002296312533727196,0.6968865776918959
10,180,sgd_001,relu,0.07598494471116864,0.212651558525352,0.8435040625063925,0.27565366805317254
10,180,sgd_001,tanh,0.0735647245148437,0.20885966953937704,0.8484886634691826,0.27122817795141363
10,180,sgd_001,sigmoid,0.07379476037859412,0.2096583300700005,0.8480148896408062,0.2716519103164822
10,180,sgd_0001,relu,0.07351817722136185,0.21250382922453415,0.8485845306486471,0.271142356007618
10,180,sgd_0001,tanh,0.07162859948813483,0.21026746594370305,0.8524762389331297,0.26763519852241935
10,180,sgd_0001,sigmoid,0.08254843208186578,0.2240521094168284,0.8299861332217283,0.28731242938979473
10,180,adam_001,relu,0.07245174003264987,0.2077062466934001,0.850780927425139,0.26916860892877137
10,180,adam_001,tanh,0.09011304217223723,0.23674087610101938,0.8144063265591557,0.3001883444976457
10,180,adam_001,sigmoid,0.08482741790986126,0.2235883679048789,0.8252924136297421,0.2912514685110811
10,180,adam_0001,relu,0.09049516606047864,0.23166730487207804,0.8136193175489319,0.30082414474320146
10,180,adam_0001,tanh,0.08314379520863298,0.22497372631622034,0.8287599441256288,0.2883466580500509
10,180,adam_0001,sigmoid,0.06916969594762548,0.20473465440673957,0.8575405107601487,0.2630013230910169
10,180,sgd_005,relu,0.0793070218783374,0.21725089214407461,0.8366620284340065,0.28161502424113916
10,180,sgd_005,tanh,0.07971458123123219,0.2239320776109489,0.835822633429404,0.2823377077742755
10,180,sgd_005,sigmoid,0.06964333158533888,0.20449262411939523,0.8565650273477952,0.263900230362421
10,180,sgd_01,relu,0.08715481234475767,0.22286573186293615,0.8204989933622009,0.29521993893495346
10,180,sgd_01,tanh,0.0744896154749167,0.20920089140112905,0.8465837903600927,0.27292785763808847
10,180,sgd_01,sigmoid,0.06898923546681557,0.20615395964084568,0.8579121808618017,0.26265801999332816
10,180,adam_005,relu,0.12469621284559988,0.2728210193979958,0.7431800364486383,0.3531235093357562
10,180,adam_005,tanh,0.13324939075667516,0.2839044934620278,0.7255642100394549,0.36503341046632315
10,180,adam_005,sigmoid,0.11930288854763287,0.2751216213397694,0.7542879387498864,0.34540250223128505
10,180,adam_01,relu,0.49170017107261926,0.567000609602587,-0.012688494152004681,0.7012133563136254
10,180,adam_01,tanh,0.49744649467089264,0.5765053156886045,-0.024523421479671015,0.7052988690412687
10,180,adam_01,sigmoid,0.7213710383374057,0.7147133521589384,-0.4857105885181485,0.8493356452765924
10,220,sgd_001,relu,0.07652240208665048,0.2157576545344018,0.8423971340726272,0.27662682821203455
10,220,sgd_001,tanh,0.07116227041629318,0.20596348864068206,0.8534366739976782,0.2667625731175443
10,220,sgd_001,sigmoid,0.07652565595743978,0.21321090556222466,0.8423904325140278,0.27663270948577245
10,220,sgd_0001,relu,0.0700889575616062,0.20452742955847308,0.8556472316556019,0.26474319171908123
10,220,sgd_0001,tanh,0.07345890202308311,0.2111395138393028,0.8487066117761654,0.2710330275503026
10,220,sgd_0001,sigmoid,0.08214246665130313,0.22496246640178408,0.8308222454395814,0.28660507087506865
10,220,adam_001,relu,0.08124503601803504,0.21980891203919978,0.8326705622189463,0.2850351487414053
10,220,adam_001,tanh,0.0847437307314341,0.22761226071692545,0.8254647728187096,0.2911077648078699
10,220,adam_001,sigmoid,0.0904480483076695,0.23383678494197951,0.8137163596264972,0.3007458201000797
10,220,adam_0001,relu,0.08186095240577891,0.22498102180176285,0.8314020423445944,0.2861135306233854
10,220,adam_0001,tanh,0.08714618914161601,0.22623502472672805,0.8205167534101285,0.2952053338637634
10,220,adam_0001,sigmoid,0.06897121151149445,0.2048488800378885,0.8579493023704905,0.2626237070629657
10,220,sgd_005,relu,0.10852869791478202,0.25459981153491335,0.7764780853668517,0.32943694072581176
10,220,sgd_005,tanh,0.08221533742284248,0.2241663093455818,0.8306721633443548,0.28673217019170083
10,220,sgd_005,sigmoid,0.06914051574263214,0.20720193893064476,0.8576006092909043,0.2629458418432057
10,220,sgd_01,relu,0.11543107085908538,0.25648714592373506,0.7622621991941992,0.3397514839689231
10,220,sgd_01,tanh,0.07747098542865828,0.21625627555783694,0.8404434649614287,0.2783361015546821
10,220,sgd_01,sigmoid,0.0860978152849721,0.23362382826908257,0.8226759475789592,0.29342429225436006
10,220,adam_005,relu,0.4858582808940618,0.5711932235787593,-0.0006567412343287948,0.6970353512513278
10,220,adam_005,tanh,0.4620996820605196,0.5579453830830071,0.04827563888548214,0.6797791421193501
10,220,adam_005,sigmoid,0.12142706159889909,0.2761478931217543,0.7499130661442648,0.3484638598174839
10,220,adam_01,relu,0.4861738068365717,0.5685559022049738,-0.0013065874422102386,0.6972616487636271
10,220,adam_01,tanh,0.1830164786929416,0.3316253181305186,0.6230656544042878,0.4278042527756609
10,220,adam_01,sigmoid,0.4927798577376093,0.5791712662542917,-0.014912179086951083,0.7019828044458135
10,280,sgd_001,relu,0.0776202242477901,0.21685611753416142,0.8401360979033984,0.2786040635880785
10,280,sgd_001,tanh,0.07140747358013089,0.20799916407034522,0.8529316621279316,0.26722176853716634
10,280,sgd_001,sigmoid,0.07195450984466938,0.21022842964197755,0.8518050053489161,0.26824337800711756
10,280,sgd_0001,relu,0.07127636482945177,0.2086551825179038,0.8532016891303744,0.2669763375834116
10,280,sgd_0001,tanh,0.07195968360126602,0.21180501626850962,0.8517943496605817,0.26825302160696346
10,280,sgd_0001,sigmoid,0.08150245729954136,0.22354173538093755,0.8321403863409054,0.285486352212398
10,280,adam_001,relu,0.07531742628739481,0.2142484618582067,0.8448788601313671,0.2744402053041697
10,280,adam_001,tanh,0.09204533309951314,0.23474069893657665,0.8104266476724513,0.3033897379601247
10,280,adam_001,sigmoid,0.09017919380971941,0.23087561969550793,0.8142700829576914,0.30029850783798345
10,280,adam_0001,relu,0.08353976104228442,0.21972852232055537,0.827944426728225,0.2890324567281059
10,280,adam_0001,tanh,0.09502691461161074,0.23796291412013934,0.8042858865555884,0.30826435832189675
10,280,adam_0001,sigmoid,0.06944453953792067,0.2041575295119833,0.8569744525035974,0.2635233187744885
10,280,sgd_005,relu,0.09131507972332063,0.23484009885549942,0.8119306520136997,0.3021838508645368
10,280,sgd_005,tanh,0.0958137753255814,0.2400989976619524,0.8026652957191035,0.30953800303933826
10,280,sgd_005,sigmoid,0.06929607725907773,0.20970492681131983,0.8572802202263782,0.2632414808860445
10,280,sgd_01,relu,0.09782914802688572,0.24147758237930783,0.7985145045131807,0.3127765145065814
10,280,sgd_01,tanh,0.09219998574949771,0.23130697731963806,0.8101081304775358,0.3036445055480137
10,280,sgd_01,sigmoid,0.09078799641641198,0.2409178843633109,0.8130162143782633,0.30131046516244997
10,280,adam_005,relu,0.48996349474374823,0.56702053758745,-0.009111696258123025,0.6999739243312912
10,280,adam_005,tanh,0.11880354364772373,0.2701535796246394,0.7553163720604714,0.34467889933635876
10,280,adam_005,sigmoid,0.10576812384289401,0.25547482098596863,0.7821636672810431,0.3252201159874555
10,280,adam_01,relu,0.4860859126327853,0.5686552775283027,-0.0011255636107909694,0.6971986177788833
10,280,adam_01,tanh,0.4870775478467448,0.5805383310302125,-0.003167900853387584,0.6979094123500161
10,280,adam_01,sigmoid,0.8820386569438066,0.7272177377278713,-0.8166160026663054,0.9391691311706356
20,180,sgd_001,relu,0.07533807457259428,0.21392029911031737,0.8448363336445452,0.274477821640646
20,180,sgd_001,tanh,0.07278567483613574,0.21208204496323368,0.8500931669703291,0.269788203663792
20,180,sgd_001,sigmoid,0.07666871963129747,0.21490507981939838,0.8420957835694671,0.2768911692909282
20,180,sgd_0001,relu,0.07271765342365587,0.21076115617736207,0.8502332614950555,0.2696621097292978
20,180,sgd_0001,tanh,0.07495206836800665,0.21630999689689293,0.8456313385378819,0.2737737539794614
20,180,sgd_0001,sigmoid,0.08850310495103667,0.23231339304300394,0.8177220970146759,0.2974947141564647
20,180,adam_001,relu,0.07311883412965829,0.21457589063787222,0.8494070037287461,0.27040494472116866
20,180,adam_001,tanh,0.09124281919594827,0.23513037249173183,0.8120794772713597,0.3020642633545853
20,180,adam_001,sigmoid,0.09007982040177301,0.23284046273858297,0.8144747489569577,0.30013300451928476
20,180,adam_0001,relu,0.08068866792792079,0.21840585863729087,0.8338164384998981,0.28405750813509717
20,180,adam_0001,tanh,0.07688437673793788,0.2133645649916321,0.841651623726894,0.27728032158438126
20,180,adam_0001,sigmoid,0.07010853623407443,0.20462839922373385,0.8556069081057929,0.26478016586231384
20,180,sgd_005,relu,0.12419726320844882,0.2691804083254492,0.7442076556898558,0.3524163208599296
20,180,sgd_005,tanh,0.09861964930541225,0.2548641005331982,0.7968864156971245,0.3140376558717318
20,180,sgd_005,sigmoid,0.06729415579827135,0.20356820559541317,0.861403307727308,0.25941117130584673
20,180,sgd_01,relu,0.1052877059743419,0.25530602229811783,0.7831531191390859,0.32448067118757923
20,180,sgd_01,tanh,0.07342164687592002,0.21043195237335865,0.8487833411757051,0.27096429077633094
20,180,sgd_01,sigmoid,0.06717834958078658,0.20288680659752717,0.8616418181669978,0.2591878654196345
20,180,adam_005,relu,0.4893103888664668,0.5671474641492085,-0.007766582210382955,0.6995072471865226
20,180,adam_005,tanh,0.13258537947286653,0.29218413214120215,0.7269317844814838,0.36412275330287525
20,180,adam_005,sigmoid,0.14701816230854703,0.306123582932001,0.6972065291812786,0.3834294750127421
20,180,adam_01,relu,0.48668305117545396,0.5681879824766899,-0.002355409291454613,0.6976267276813969
20,180,adam_01,tanh,0.15366326974784641,0.3118732154071827,0.6835204980548251,0.3919990685548199
20,180,adam_01,sigmoid,0.494860624120396,0.5673067818386186,-0.019197652834641143,0.7034633068756294
20,220,sgd_001,relu,0.07228634915652718,0.21123350310047928,0.8511215606954545,0.268861207980116
20,220,sgd_001,tanh,0.07165134022603943,0.20890851818979678,0.8524294029038189,0.26767767973075274
20,220,sgd_001,sigmoid,0.077086587353898,0.21820682835856609,0.8412351578067551,0.2776447142552835
20,220,sgd_0001,relu,0.07467184253791542,0.21326565558025723,0.8462084818674815,0.2732614911360827
20,220,sgd_0001,tanh,0.07377831299591125,0.21307160236276126,0.848048764095569,0.27162163572865705
20,220,sgd_0001,sigmoid,0.08464368898953015,0.2286576189812329,0.8256708152952458,0.29093588467139997
20,220,adam_001,relu,0.08241649290553034,0.22381470069314,0.8302578705398409,0.28708272833023296
20,220,adam_001,tanh,0.09597204176894558,0.24463134622811875,0.802339335681596,0.30979354700985234
20,220,adam_001,sigmoid,0.0865110079306181,0.2252436940483563,0.8218249504414127,0.29412753684518916
20,220,adam_0001,relu,0.08325190496727218,0.2213668414479286,0.8285372850436914,0.28853406205727633
20,220,adam_0001,tanh,0.07643034729031876,0.21479427855740765,0.8425867269150972,0.2764603900929006
20,220,adam_0001,sigmoid,0.06799818596639182,0.20423356100247428,0.8599533117892627,0.26076461793424316
20,220,sgd_005,relu,0.07651173177472646,0.21337015384445576,0.8424191102742846,0.2766075410662668
20,220,sgd_005,tanh,0.07819132413479948,0.2185637330612208,0.838959880528236,0.2796271162366044
20,220,sgd_005,sigmoid,0.06986059123759156,0.20473713139329297,0.8561175669582659,0.2643115420060039
20,220,sgd_01,relu,0.17183969881079558,0.328531889364049,0.646084959774119,0.41453552177201364
20,220,sgd_01,tanh,0.09606782984806242,0.24808101682615363,0.802142053900329,0.3099481083150249
20,220,sgd_01,sigmoid,0.09578201977747565,0.24065388758845022,0.8027306983365605,0.3094867037167763
20,220,adam_005,relu,0.48842593281313695,0.5747608116581515,-0.005944987422574766,0.6988747618945307
20,220,adam_005,tanh,0.121620747450295,0.2783750924968878,0.7495141575313986,0.3487416629115239
20,220,adam_005,sigmoid,0.0924641459678214,0.2362470514167367,0.8095640753206594,0.3040791771361883
20,220,adam_01,relu,0.48668900405952753,0.5725248226349843,-0.0023676696435206424,0.6976309941935833
20,220,adam_01,tanh,0.21835091460720474,0.37803260685798534,0.5502920846500465,0.4672803383486242
20,220,adam_01,sigmoid,0.8155639594041593,0.7638914500695099,-0.6797070379942285,0.9030857984733008
20,280,sgd_001,relu,0.07224002351169678,0.20531279617855433,0.8512169713751002,0.26877504257593704
20,280,sgd_001,tanh,0.07122971314262248,0.20707414365251134,0.8532977713147303,0.2668889528298661
20,280,sgd_001,sigmoid,0.0742613522648589,0.2136595999500319,0.8470539132928536,0.2725093617930564
20,280,sgd_0001,relu,0.07319512782524082,0.2092235136349467,0.8492498718987445,0.2705459809814975
20,280,sgd_0001,tanh,0.07317125604539751,0.21239912600366526,0.8492990373825179,0.2705018595969305
20,280,sgd_0001,sigmoid,0.08323215126211117,0.22581177356040813,0.8285779690847195,0.28849982887709164
20,280,adam_001,relu,0.08542331256803505,0.228731189670658,0.8240651298101274,0.2922726681850957
20,280,adam_001,tanh,0.10459015671705944,0.24760306537250512,0.7845897672195884,0.3234040146891492
20,280,adam_001,sigmoid,0.08709777762956186,0.22649631774762702,0.8206164600690358,0.29512332613597636
20,280,adam_0001,relu,0.09142307049511235,0.22889892917702878,0.8117082379929165,0.3023624819568598
20,280,adam_0001,tanh,0.08669134933368497,0.22534702478351692,0.8214535255881192,0.2944339473187237
20,280,adam_0001,sigmoid,0.06872603592808656,0.20421692468163968,0.8584542574365475,0.26215651036754084
20,280,sgd_005,relu,0.11373924029952069,0.256872221729323,0.7657466343083632,0.3372524874623176
20,280,sgd_005,tanh,0.07695542733759264,0.21661213512230237,0.8415052903940907,0.2774084125213088
20,280,sgd_005,sigmoid,0.06874137378482356,0.20337900813923107,0.85842266812266,0.2621857619796002
20,280,sgd_01,relu,0.1840721765698328,0.31630098644786586,0.62089137593923,0.42903633478976205
20,280,sgd_01,tanh,0.08538538311995195,0.22127258416618567,0.8241432479762845,0.2922077738869244
20,280,sgd_01,sigmoid,0.0671362370663164,0.20221618346088938,0.8617285516305448,0.2591066133203018
20,280,adam_005,relu,0.49297787087455414,0.5669993737136664,-0.015320000025954572,0.7021238287329054
20,280,adam_005,tanh,0.11982508670980402,0.2754133908641517,0.753212437658755,0.3461576038595773
20,280,adam_005,sigmoid,0.09158760438535263,0.23271776075569447,0.8113693697407844,0.3026344401837845
20,280,adam_01,relu,0.4931803340580931,0.5670323516445827,-0.015736986125455044,0.7022679930468803
20,280,adam_01,tanh,0.27322171640904375,0.42577872085888646,0.43728209824227127,0.5227061472845367
20,280,adam_01,sigmoid,0.6945738742746391,0.7002780579013158,-0.4305200856084812,0.8334109876133379
40,180,sgd_001,relu,0.0712813786897391,0.20861848447168133,0.8531913627588924,0.266985727501938
40,180,sgd_001,tanh,0.07102861601632386,0.210171596777816,0.8537119439304636,0.26651194347781837
40,180,sgd_001,sigmoid,0.08930827661383593,0.23651795446773538,0.8160637935877006,0.29884490394489904
40,180,sgd_0001,relu,0.0768264997867473,0.21632040302289304,0.841770825073559,0.27717593652181877
40,180,sgd_0001,tanh,0.08495216387802347,0.23131224102664508,0.8250354911918789,0.29146554492430743
40,180,sgd_0001,sigmoid,0.09448183532754366,0.23993739983801435,0.8054085128059946,0.30737897671692455
40,180,adam_001,relu,0.07841510062002921,0.21772351689425956,0.8384989982971813,0.2800269640945836
40,180,adam_001,tanh,0.10384413371236693,0.24289328105437777,0.7861262501367628,0.32224855889882104
40,180,adam_001,sigmoid,0.08103907623808404,0.22341250542594665,0.8330947497862589,0.2846736310902084
